update,env_steps,policy_loss,value_loss,entropy,clip_fraction,recent_avg_return,recent_severe_miss_rate,recent_false_warning_rate,recent_avg_warning_step_on_severe,recent_avg_watch_step_on_potential,recent_safety_score,validation_avg_return,validation_severe_miss_rate,validation_false_warning_rate,validation_avg_warning_step_on_severe,validation_avg_watch_step_on_potential,validation_safety_score,device,artifact_prefix,curriculum_stage,normalize_observations
127,398907,0.001183042761113029,145.03497648239136,0.09897140390239656,0.011416547749831807,35.78000039100647,0.0,0.0,4.555555555555555,3.8461538461538463,35.78000039100647,,,,,,,cuda,ppo_lstm_seed99,full,1
128,402048,-0.004760074038927087,149.43071293830872,0.10492912284098566,0.007655802612134721,33.660000505447385,0.0,0.0,4.631578947368421,3.175,33.660000505447385,25.589062500000004,0.0,0.0,4.0,4.565217391304348,25.589062500000004,cuda,ppo_lstm_seed99,full,1
129,405189,-0.00192287027311977,132.69881629943848,0.09418371366336942,0.012446275621186942,42.73000066757202,0.0,0.0,4.612903225806452,4.155555555555556,42.73000066757202,,,,,,,cuda,ppo_lstm_seed99,full,1
130,408330,0.00017155584646388888,129.40400409698486,0.09645355865359306,0.0072976364026544616,33.01000039100647,0.0,0.0,4.7,3.6842105263157894,33.01000039100647,,,,,,,cuda,ppo_lstm_seed99,full,1
131,411471,0.0013225293369032443,130.5982654094696,0.1029637879692018,0.005462034619995393,35.785000553131106,0.0,0.0,4.85,3.4347826086956523,35.785000553131106,,,,,,,cuda,ppo_lstm_seed99,full,1
132,414612,-0.0007222651620395482,130.18125343322754,0.1008844617754221,0.008775071921263589,43.11500094413757,0.0,0.0,4.56,2.9791666666666665,43.11500094413757,,,,,,,cuda,ppo_lstm_seed99,full,1
133,417753,-0.0002626108762342483,146.43482208251953,0.10266857407987118,0.009760029075550847,35.920000619888306,0.0,0.0,4.6521739130434785,3.7857142857142856,35.920000619888306,,,,,,,cuda,ppo_lstm_seed99,full,1
134,420894,-0.010640974789566826,316.2755641937256,0.09849643311463296,0.014281877440225799,35.21000030994415,0.0,0.0,5.2272727272727275,3.849056603773585,35.21000030994415,,,,,,,cuda,ppo_lstm_seed99,full,1
135,424035,0.0006019053253112361,141.5259246826172,0.09176357043907046,0.005596346942184027,44.890000867843625,0.0,0.0,4.285714285714286,3.148936170212766,44.890000867843625,,,,,,,cuda,ppo_lstm_seed99,full,1
136,427176,-0.0020839234202867374,122.53577518463135,0.08069707918912172,0.0031787250518391374,41.515000925064086,0.0,0.0,4.714285714285714,3.375,41.515000925064086,,,,,,,cuda,ppo_lstm_seed99,full,1
137,430317,3.7991005228832364e-05,147.2118685245514,0.09311543148942292,0.004074140550073935,38.90500076293945,0.0,0.0,4.708333333333333,3.5121951219512195,38.90500076293945,,,,,,,cuda,ppo_lstm_seed99,full,1
138,433458,0.005453797376958391,118.42117440700531,0.0806570170680061,0.00223853878560476,32.34500040054321,0.0,0.0,4.8125,3.977272727272727,32.34500040054321,,,,,,,cuda,ppo_lstm_seed99,full,1
139,436599,0.00039840093268139753,126.72460865974426,0.0755012973677367,0.0025519342234474607,40.7450009059906,0.0,0.0,4.68,3.25,40.7450009059906,,,,,,,cuda,ppo_lstm_seed99,full,1
140,439740,-0.013194660030421801,501.7369694709778,0.10153587302193046,0.02184813848725753,34.145000505447385,0.03571428571428571,0.0,5.148148148148148,3.8536585365853657,23.43071479116167,,,,,,,cuda,ppo_lstm_seed99,full,1
141,442881,0.00420682824915275,122.53352737426758,0.08948414586484432,0.00881984277657466,34.750000438690186,0.0,0.0,4.526315789473684,3.909090909090909,34.750000438690186,,,,,,,cuda,ppo_lstm_seed99,full,1
142,446022,0.01642879648716189,137.1276912689209,0.07090092357248068,0.016475645476020873,40.365000848770144,0.0,0.0,4.6923076923076925,3.4146341463414633,40.365000848770144,,,,,,,cuda,ppo_lstm_seed99,full,1
143,449163,0.002509328778614872,128.86307835578918,0.07718004414346069,0.00940186291700229,39.28000069618225,0.0,0.0,4.964285714285714,3.475,39.28000069618225,,,,,,,cuda,ppo_lstm_seed99,full,1
144,452304,0.005440846201963723,137.002694606781,0.0826328790280968,0.00358166205114685,38.085000562667844,0.0,0.0,5.0,3.74,38.085000562667844,24.065625000000004,0.0,0.0,4.0,4.565217391304348,24.065625000000004,cuda,ppo_lstm_seed99,full,1
145,455445,-0.0021621980358759174,145.75617122650146,0.07905794610269368,0.008461676530714612,35.63000044822693,0.0,0.0,4.631578947368421,3.7083333333333335,35.63000044822693,,,,,,,cuda,ppo_lstm_seed99,full,1
146,458586,0.004094196076039225,133.80995631217957,0.07932629296556115,0.00429799446646939,32.18500013351441,0.0,0.0,5.0476190476190474,4.090909090909091,32.18500013351441,,,,,,,cuda,ppo_lstm_seed99,full,1
147,461727,-0.0030420844777836464,151.10555768013,0.08008340408559889,0.0066260747917112894,33.19500043869019,0.0,0.0,5.3076923076923075,3.4074074074074074,33.19500043869019,,,,,,,cuda,ppo_lstm_seed99,full,1
148,464868,-0.004391068490804173,156.48321890830994,0.07532186387106776,0.012714900163700804,41.485000896453855,0.0,0.0,4.625,3.7941176470588234,41.485000896453855,,,,,,,cuda,ppo_lstm_seed99,full,1
149,468009,0.00813601022673538,133.48471665382385,0.08225937525276095,0.00859598884562729,35.62500063419342,0.0,0.0,4.75,4.027777777777778,35.62500063419342,,,,,,,cuda,ppo_lstm_seed99,full,1
150,471150,0.016731697891373187,147.3763610124588,0.07007517002057284,0.021937680074188393,39.755000772476194,0.0,0.0,4.8076923076923075,3.5128205128205128,39.755000772476194,,,,,,,cuda,ppo_lstm_seed99,full,1
151,474291,-0.004920399733236991,142.7090630531311,0.07371976564172655,0.008372134965611622,38.82000076293945,0.0,0.0,4.625,3.1951219512195124,38.82000076293945,,,,,,,cuda,ppo_lstm_seed99,full,1
152,477432,-3.532566552166827e-05,153.12898182868958,0.07079843105748296,0.00228330955360434,41.785001020431515,0.0,0.0,4.75,3.0,41.785001020431515,,,,,,,cuda,ppo_lstm_seed99,full,1
153,480573,-0.0026666789563023485,144.2953519821167,0.07058242952916771,0.005775430036010221,35.035000514984134,0.0,0.0,5.0,3.8076923076923075,35.035000514984134,,,,,,,cuda,ppo_lstm_seed99,full,1
154,483714,-0.000461916730273515,161.00565886497498,0.0818249536678195,0.010386819965788163,37.735000410079955,0.0,0.0,4.666666666666667,4.06,37.735000410079955,,,,,,,cuda,ppo_lstm_seed99,full,1
155,486855,0.0013373508700169623,145.90494322776794,0.07127989851869643,0.007476719547412358,32.97000052452088,0.0,0.0,4.526315789473684,3.5555555555555554,32.97000052452088,,,,,,,cuda,ppo_lstm_seed99,full,1
156,489996,0.0059487001853995025,123.31916356086731,0.06787729123607278,0.005014326867240015,42.12500073432923,0.0,0.0,4.433333333333334,3.871794871794872,42.12500073432923,,,,,,,cuda,ppo_lstm_seed99,full,1
157,493137,0.014532605186104774,152.22992062568665,0.06481948203872889,0.012401504842273425,39.72000078201294,0.0,0.0,4.75,3.2093023255813953,39.72000078201294,,,,,,,cuda,ppo_lstm_seed99,full,1
158,496278,0.0035684173926711082,117.57823467254639,0.059148189262486994,0.004118911376281176,39.23500059127807,0.0,0.0,4.681818181818182,3.5384615384615383,39.23500059127807,,,,,,,cuda,ppo_lstm_seed99,full,1
159,499419,-0.0014634701365139335,159.0042188167572,0.07370133860968053,0.008327364244905766,38.66000072002411,0.0,0.0,5.0,2.883720930232558,38.66000072002411,,,,,,,cuda,ppo_lstm_seed99,full,1
160,502560,0.0025170096814690623,112.6614716053009,0.06617890496272594,0.010700215389078949,40.51000069618225,0.0,0.0,4.72,3.3636363636363638,40.51000069618225,23.878125000000004,0.0,0.0,4.0,4.565217391304348,23.878125000000004,cuda,ppo_lstm_seed99,full,1
161,505701,0.002790114493109286,132.65401530265808,0.06406129687093198,0.00604405470949132,38.9700006198883,0.0,0.0,4.565217391304348,3.8,38.9700006198883,,,,,,,cuda,ppo_lstm_seed99,full,1
162,508842,-0.001930414466187358,142.4309527873993,0.0634435024112463,0.0033578081565792672,34.160000524520875,0.0,0.0,4.869565217391305,3.611111111111111,34.160000524520875,,,,,,,cuda,ppo_lstm_seed99,full,1
163,511983,-0.0014585357130272314,131.43624067306519,0.06044556945562363,0.005506805409822846,39.890000591278074,0.0,0.0,4.615384615384615,4.195652173913044,39.890000591278074,,,,,,,cuda,ppo_lstm_seed99,full,1
164,515124,0.0060242605686653405,148.07051277160645,0.059735520160757005,0.006626074762607459,36.735000705718996,0.0,0.0,5.0,3.9210526315789473,36.735000705718996,,,,,,,cuda,ppo_lstm_seed99,full,1
165,518265,0.003204481996363029,156.49943780899048,0.05999473750125617,0.009715258311189245,39.52000069618225,0.0,0.0,4.586206896551724,3.9473684210526314,39.52000069618225,,,,,,,cuda,ppo_lstm_seed99,full,1
166,521406,0.012464278377592564,143.2706801891327,0.05778443336021155,0.013565544919401873,46.37000113487244,0.0,0.0,4.769230769230769,3.4571428571428573,46.37000113487244,,,,,,,cuda,ppo_lstm_seed99,full,1
167,524547,0.0016662364068906754,120.88930201530457,0.049791377619840205,0.00407414056462585,39.210000648498536,0.0,0.0,4.56,4.0,39.210000648498536,,,,,,,cuda,ppo_lstm_seed99,full,1
168,527688,0.010660165396984667,120.54542255401611,0.05259200290311128,0.0008058739476837218,40.3300005531311,0.0,0.0,4.416666666666667,3.4523809523809526,40.3300005531311,,,,,,,cuda,ppo_lstm_seed99,full,1
169,530829,0.0042264607473043725,145.58749532699585,0.05324299004860222,0.008998925877676811,35.48500049591065,0.0,0.0,4.565217391304348,3.975609756097561,35.48500049591065,,,,,,,cuda,ppo_lstm_seed99,full,1
170,533970,-0.0010469707776792347,141.29346680641174,0.06012126442510635,0.005059097624325659,35.77500052452088,0.0,0.0,4.526315789473684,3.8541666666666665,35.77500052452088,,,,,,,cuda,ppo_lstm_seed99,full,1
171,537111,-0.003446666567469947,155.21745038032532,0.061783532379195094,0.003850286713714013,37.13000050067902,0.0,0.0,4.64,3.760869565217391,37.13000050067902,,,,,,,cuda,ppo_lstm_seed99,full,1
172,540252,0.0021509798339138797,147.93173241615295,0.05744091572705656,0.00859598893293878,44.49500116348267,0.0,0.0,4.515151515151516,3.0555555555555554,44.49500116348267,,,,,,,cuda,ppo_lstm_seed99,full,1
173,543393,-0.0007837268422008492,126.75976967811584,0.0544973483774811,0.008730301218747627,33.51000052928924,0.0,0.0,4.904761904761905,3.5142857142857142,33.51000052928924,,,,,,,cuda,ppo_lstm_seed99,full,1
174,546534,0.006673723255516961,125.10860586166382,0.059547793003730476,0.006536533292091917,33.215000247955324,0.0,0.0,4.625,4.16,33.215000247955324,,,,,,,cuda,ppo_lstm_seed99,full,1
175,549675,0.000823289155960083,112.74092960357666,0.06083375168964267,0.01584885442571249,37.770000553131105,0.0,0.0,4.72,4.097560975609756,37.770000553131105,,,,,,,cuda,ppo_lstm_seed99,full,1
176,552816,-0.0010933520388789475,116.28273892402649,0.05163718620315194,0.004745702230138704,40.450000562667846,0.0,0.0,4.666666666666667,3.7450980392156863,40.450000562667846,25.628125000000004,0.0,0.0,3.6666666666666665,4.565217391304348,25.628125000000004,cuda,ppo_lstm_seed99,full,1
177,555957,-0.0032680667645763606,130.86569118499756,0.05983289564028382,0.009401862902450375,41.960000944137576,0.0,0.0,4.481481481481482,3.1052631578947367,41.960000944137576,,,,,,,cuda,ppo_lstm_seed99,full,1
178,559098,0.007912042681709863,127.25362873077393,0.05884925392456353,0.0060440546803874895,34.17500041007995,0.0,0.0,4.65,4.2727272727272725,34.17500041007995,,,,,,,cuda,ppo_lstm_seed99,full,1
179,562239,-0.003442821733187884,130.9372706413269,0.058867077459581196,0.011371777058229782,38.52000062942505,0.0,0.0,4.461538461538462,3.925,38.52000062942505,,,,,,,cuda,ppo_lstm_seed99,full,1
180,565380,-0.0019773976964643225,139.540913105011,0.06398423830978572,0.007476719547412358,40.14000068664551,0.0,0.0,4.68,3.8085106382978724,40.14000068664551,,,,,,,cuda,ppo_lstm_seed99,full,1
181,568521,-0.006406993546988815,138.76540350914001,0.05310460762120783,0.007924427212856244,41.12000084877014,0.0,0.0,4.866666666666666,3.948717948717949,41.12000084877014,,,,,,,cuda,ppo_lstm_seed99,full,1
182,571662,0.00021248566918075085,137.03525114059448,0.0553054423071444,0.004342765227193013,38.73000072479248,0.0,0.0,4.545454545454546,3.5454545454545454,38.73000072479248,,,,,,,cuda,ppo_lstm_seed99,full,1
183,574803,-0.005077166533737909,131.32665979862213,0.05870929313823581,0.005103868355945451,35.29000036239624,0.0,0.0,4.647058823529412,3.673469387755102,35.29000036239624,,,,,,,cuda,ppo_lstm_seed99,full,1
184,577944,-0.0047759118606336415,119.70319759845734,0.05070758459623903,0.007879656477598473,42.090000820159915,0.0,0.0,4.481481481481482,3.7209302325581395,42.090000820159915,,,,,,,cuda,ppo_lstm_seed99,full,1
185,581085,-0.00349490083863202,132.78629636764526,0.058150339871644974,0.009670487605035305,32.320000371932984,0.0,0.0,4.352941176470588,3.7560975609756095,32.320000371932984,,,,,,,cuda,ppo_lstm_seed99,full,1
186,584226,0.001999187210458331,130.1623020172119,0.0643724441761151,0.004969556106516393,40.330000743865966,0.0,0.0,4.375,3.3255813953488373,40.330000743865966,,,,,,,cuda,ppo_lstm_seed99,full,1
187,587367,-0.013184286304749548,112.43077063560486,0.05122628703247756,0.011595630807278212,40.220000834465026,0.0,0.0,4.571428571428571,3.5,40.220000834465026,,,,,,,cuda,ppo_lstm_seed99,full,1
188,590508,0.0005396176129579544,119.67451763153076,0.05573972628917545,0.010207736799202394,40.2600007724762,0.0,0.0,4.48,3.3777777777777778,40.2600007724762,,,,,,,cuda,ppo_lstm_seed99,full,1
189,593649,0.01810529374051839,145.80556058883667,0.05202742444816977,0.007476719532860443,39.74000098228455,0.0,0.0,4.851851851851852,3.085714285714286,39.74000098228455,,,,,,,cuda,ppo_lstm_seed99,full,1
190,596790,-0.012962919456185773,140.7460342645645,0.05614284938201308,0.006312679324764758,40.59000062942505,0.0,0.0,4.5,3.764705882352941,40.59000062942505,,,,,,,cuda,ppo_lstm_seed99,full,1
191,599931,-0.004218852962367237,151.00368809700012,0.06187609792686999,0.0100286537053762,33.08000057220459,0.0,0.0,4.5,3.25,33.08000057220459,,,,,,,cuda,ppo_lstm_seed99,full,1
192,603072,-0.0036109760985709727,149.80926823616028,0.05365265579894185,0.00649176248407457,42.2500007724762,0.0,0.0,4.774193548387097,3.5641025641025643,42.2500007724762,24.729687500000004,0.0,0.0,4.0,4.565217391304348,24.729687500000004,cuda,ppo_lstm_seed99,full,1
193,606213,-0.00519010652351426,142.85888957977295,0.05495795572642237,0.008013968814339023,36.60000042915344,0.0,0.0,4.642857142857143,2.9074074074074074,36.60000042915344,,,,,,,cuda,ppo_lstm_seed99,full,1
194,609354,-0.00030950871587265283,128.78892612457275,0.04847847716882825,0.003447349736234173,36.35500044345856,0.0,0.0,4.7272727272727275,4.333333333333333,36.35500044345856,,,,,,,cuda,ppo_lstm_seed99,full,1
195,612495,0.0027718468554667197,152.40812468528748,0.06994862738065422,0.0074767195037566125,36.33500072479248,0.0,0.0,4.8,3.1904761904761907,36.33500072479248,,,,,,,cuda,ppo_lstm_seed99,full,1
196,615636,0.0006180060445331037,127.89837098121643,0.060933469212614,0.005462034619995393,38.70000051498413,0.0,0.0,4.705882352941177,3.2545454545454544,38.70000051498413,,,,,,,cuda,ppo_lstm_seed99,full,1
197,618777,-0.0038261854788288474,148.5680171251297,0.06410088413394988,0.006312679368420504,39.40000066757202,0.0,0.0,4.655172413793103,3.75,39.40000066757202,,,,,,,cuda,ppo_lstm_seed99,full,1
198,621918,-3.687245771288872e-05,128.02711129188538,0.05559297709260136,0.0034473496780265123,37.6950004863739,0.0,0.0,4.590909090909091,4.0,37.6950004863739,,,,,,,cuda,ppo_lstm_seed99,full,1
199,625059,-0.0008241748255386483,134.78120589256287,0.055759301874786615,0.008372135016543325,44.71000095367432,0.0,0.0,4.628571428571429,3.710526315789474,44.71000095367432,,,,,,,cuda,ppo_lstm_seed99,full,1
200,628200,-0.003549517525243573,125.14089059829712,0.0498563596047461,0.004880014530499466,39.85000073432922,0.0,0.0,4.821428571428571,3.342857142857143,39.85000073432922,,,,,,,cuda,ppo_lstm_seed99,full,1
201,631341,0.006122879232862033,136.55657076835632,0.0503157478524372,0.007700573441979941,42.18000072479248,0.0,0.0,4.724137931034483,3.772727272727273,42.18000072479248,,,,,,,cuda,ppo_lstm_seed99,full,1
202,634482,0.003590440668631345,140.89022946357727,0.058747916016727686,0.002641475777636515,41.73500082015991,0.0,0.0,4.7407407407407405,3.5652173913043477,41.73500082015991,,,,,,,cuda,ppo_lstm_seed99,full,1
203,637623,-0.004349657654529437,132.44024658203125,0.05376282753422856,0.005685888525476912,41.58000080108643,0.0,0.0,4.8125,3.6944444444444446,41.58000080108643,,,,,,,cuda,ppo_lstm_seed99,full,1
204,640764,0.0194149975432083,134.40849566459656,0.05785358650609851,0.010297278375219321,39.61500076293945,0.0,0.0,4.7272727272727275,3.4130434782608696,39.61500076293945,,,,,,,cuda,ppo_lstm_seed99,full,1
205,643905,0.00011701616730874775,140.0673258304596,0.06057770154438913,0.0055963469567359425,39.16500062942505,0.0,0.0,4.870967741935484,4.214285714285714,39.16500062942505,,,,,,,cuda,ppo_lstm_seed99,full,1
206,647046,0.0003215665929019451,121.38799142837524,0.0522332409163937,0.008461676574370358,36.850000610351564,0.0,0.0,4.857142857142857,3.590909090909091,36.850000610351564,,,,,,,cuda,ppo_lstm_seed99,full,1
207,650187,-0.0014773773145861924,152.88503170013428,0.05710727511905134,0.0031339542802015785,38.31000064849854,0.0,0.0,4.586206896551724,3.7777777777777777,38.31000064849854,24.518750000000004,0.0,0.0,4.0,4.565217391304348,24.518750000000004,cuda,ppo_lstm_seed99,full,1
208,653328,0.0036013786138937576,111.0680935382843,0.04410984483547509,0.004297994459193433,34.90500042915344,0.0,0.0,4.166666666666667,4.181818181818182,34.90500042915344,,,,,,,cuda,ppo_lstm_seed99,full,1
209,656469,-0.003100896254181862,103.92225468158722,0.04748787032440305,0.0025071634227060713,42.070000896453855,0.0,0.0,4.696969696969697,4.257142857142857,42.070000896453855,,,,,,,cuda,ppo_lstm_seed99,full,1
210,659610,0.00211008776750532,105.89568901062012,0.04572517843917012,0.0016565186924708541,42.10500095367431,0.0,0.0,4.612903225806452,3.864864864864865,42.10500095367431,,,,,,,cuda,ppo_lstm_seed99,full,1
211,662751,0.0023105137806851417,109.30465114116669,0.045386095880530775,0.005282951489789411,40.01500074386597,0.0,0.0,4.703703703703703,3.65,40.01500074386597,,,,,,,cuda,ppo_lstm_seed99,full,1
212,665892,0.005233092037997267,140.1587474346161,0.049639223143458366,0.005864971601113211,39.955000686645505,0.0,0.0,4.48,3.5853658536585367,39.955000686645505,,,,,,,cuda,ppo_lstm_seed99,full,1
213,669033,-0.0022613837354583666,132.4520983695984,0.047542796935886145,0.0030891835049260408,38.350000600814816,0.0,0.0,4.454545454545454,3.522727272727273,38.350000600814816,,,,,,,cuda,ppo_lstm_seed99,full,1
214,672174,0.003553460235707462,167.8502836227417,0.06818166514858603,0.007745344228169415,41.8600007724762,0.0,0.0,4.67741935483871,3.5813953488372094,41.8600007724762,,,,,,,cuda,ppo_lstm_seed99,full,1
215,675315,-0.0003764556022360921,114.96919775009155,0.055272410972975194,0.003313037370389793,34.14500020980835,0.0,0.0,4.764705882352941,4.0181818181818185,34.14500020980835,,,,,,,cuda,ppo_lstm_seed99,full,1
216,678456,0.003800045800744556,117.12284350395203,0.043785967340227216,0.005193409975618124,44.00500089645386,0.0,0.0,4.714285714285714,3.391304347826087,44.00500089645386,,,,,,,cuda,ppo_lstm_seed99,full,1
217,681597,0.001910869588755304,134.82931232452393,0.047883498773444444,0.004074140568263829,42.100000848770144,0.0,0.0,4.653846153846154,3.4318181818181817,42.100000848770144,,,,,,,cuda,ppo_lstm_seed99,full,1
218,684738,-0.004651655966881663,128.91044569015503,0.0550466924905777,0.003357808145665331,32.70500029563904,0.0,0.0,4.733333333333333,3.843137254901961,32.70500029563904,,,,,,,cuda,ppo_lstm_seed99,full,1
219,687879,0.00042438194941496477,151.45097851753235,0.05626131291501224,0.003984599006798817,39.99000092506409,0.0,0.0,4.7407407407407405,3.27027027027027,39.99000092506409,,,,,,,cuda,ppo_lstm_seed99,full,1
220,691020,0.006303064001258463,129.101904630661,0.04978839494287968,0.00452184831010527,38.885000762939455,0.0,0.0,4.8,3.35,38.885000762939455,,,,,,,cuda,ppo_lstm_seed99,full,1
221,694161,0.0006741054821759462,96.01179242134094,0.04922550020273775,0.0038055159129726235,37.920000581741334,0.0,0.0,4.315789473684211,3.8958333333333335,37.920000581741334,,,,,,,cuda,ppo_lstm_seed99,full,1
222,697302,-0.0002579454476290266,122.52766346931458,0.05621461709961295,0.002820558856910793,39.385000686645505,0.0,0.0,4.681818181818182,3.693877551020408,39.385000686645505,,,,,,,cuda,ppo_lstm_seed99,full,1
223,700443,-0.0024425403753411956,152.0748953819275,0.05991181673016399,0.003895057481713593,32.870000467300414,0.0,0.0,4.777777777777778,3.7872340425531914,32.870000467300414,26.010937500000004,0.0,0.0,4.0,4.565217391304348,26.010937500000004,cuda,ppo_lstm_seed99,full,1
224,703584,0.00023568560754938517,130.74012565612793,0.06502103188540787,0.0037607451195071917,38.540000686645506,0.0,0.0,4.565217391304348,3.5,38.540000686645506,,,,,,,cuda,ppo_lstm_seed99,full,1
225,706725,0.0010498080155230127,125.27063381671906,0.05225782468914986,0.0019251433514000382,39.530000648498536,0.0,0.0,4.666666666666667,3.5952380952380953,39.530000648498536,,,,,,,cuda,ppo_lstm_seed99,full,1
226,709866,-0.0033933684189833,145.11653566360474,0.06622194114606827,0.006312679353868589,35.85500040054321,0.0,0.0,4.291666666666667,4.093023255813954,35.85500040054321,,,,,,,cuda,ppo_lstm_seed99,full,1
227,713007,0.005883729125343962,106.34439694881439,0.05491060530766845,0.011729943274985999,38.580000686645505,0.0,0.0,4.76,3.888888888888889,38.580000686645505,,,,,,,cuda,ppo_lstm_seed99,full,1
228,716148,-0.008332984172739089,110.6253011226654,0.0509109211852774,0.004790472943568602,38.90000058174133,0.0,0.0,4.478260869565218,3.9130434782608696,38.90000058174133,,,,,,,cuda,ppo_lstm_seed99,full,1
229,719289,9.419803973287344e-06,142.11370038986206,0.05708851316012442,0.008909384327125736,32.885000375509264,0.0,0.0,4.733333333333333,3.893617021276596,32.885000375509264,,,,,,,cuda,ppo_lstm_seed99,full,1
230,722430,0.003955683569074608,103.14798521995544,0.04565732181072235,0.011953797074966133,37.910000476837155,0.0,0.0,5.045454545454546,3.823529411764706,37.910000476837155,,,,,,,cuda,ppo_lstm_seed99,full,1
231,725571,0.0003630235369200818,128.6265389919281,0.049154726788401604,0.0035816620656987652,43.415000896453854,0.0,0.0,4.379310344827586,3.5121951219512195,43.415000896453854,,,,,,,cuda,ppo_lstm_seed99,full,1
232,728712,-0.005882164987269789,138.98081350326538,0.05760677659418434,0.00926755052205408,35.16000055789947,0.0,0.0,4.7272727272727275,3.8372093023255816,35.16000055789947,,,,,,,cuda,ppo_lstm_seed99,full,1
233,731853,0.0008436749340035021,112.19558906555176,0.05099643277935684,0.00447707757120952,35.255000524520874,0.0,0.0,4.9411764705882355,3.7551020408163267,35.255000524520874,,,,,,,cuda,ppo_lstm_seed99,full,1
234,734994,-0.004268301418051124,119.36798143386841,0.06003474863246083,0.0035816620584228076,35.02000061988831,0.0,0.0,4.739130434782608,3.710526315789474,35.02000061988831,,,,,,,cuda,ppo_lstm_seed99,full,1
235,738135,-0.0037023719705757685,116.03779649734497,0.05890386807732284,0.007924427300167736,36.49500058174133,0.0,0.0,4.75,3.3777777777777778,36.49500058174133,,,,,,,cuda,ppo_lstm_seed99,full,1
236,741276,-0.001613108703168109,130.58146333694458,0.05788158474024385,0.006939470178622287,40.1900009059906,0.0,0.0,4.76,3.1025641025641026,40.1900009059906,,,,,,,cuda,ppo_lstm_seed99,full,1
237,744417,-0.0017282975677517243,127.85310506820679,0.05421121430117637,0.00402936979662627,34.6750004196167,0.0,0.0,5.055555555555555,4.020408163265306,34.6750004196167,,,,,,,cuda,ppo_lstm_seed99,full,1
238,747558,0.00018861307762563229,145.07496762275696,0.06163633812684566,0.005551576199650299,40.8200008392334,0.0,0.0,4.384615384615385,3.511627906976744,40.8200008392334,,,,,,,cuda,ppo_lstm_seed99,full,1
239,750699,0.00011492818885017186,139.61063623428345,0.059017496183514595,0.008595988882007077,38.54000069022179,0.0,0.0,4.538461538461538,3.6341463414634148,38.54000069022179,24.776562500000004,0.0,0.0,4.0,4.565217391304348,24.776562500000004,cuda,ppo_lstm_seed99,full,1
240,753840,-0.006642193999141455,134.4138331413269,0.05817031709011644,0.00819305192999309,35.885000705718994,0.0,0.0,4.590909090909091,3.3513513513513513,35.885000705718994,,,,,,,cuda,ppo_lstm_seed99,full,1
241,756981,0.012068476411513984,126.44804668426514,0.05525917909108102,0.0036712036380777135,46.92000116348267,0.0,0.0,4.413793103448276,3.1041666666666665,46.92000116348267,,,,,,,cuda,ppo_lstm_seed99,full,1
242,760122,0.0012347569281700999,117.66795611381531,0.04883304738905281,0.003268266602390213,36.03000053405762,0.0,0.0,4.666666666666667,3.911111111111111,36.03000053405762,,,,,,,cuda,ppo_lstm_seed99,full,1
243,763263,0.003790417868003715,154.44873297214508,0.05635883065406233,0.006849928628071211,37.83000066757202,0.0,0.0,4.62962962962963,3.923076923076923,37.83000066757202,,,,,,,cuda,ppo_lstm_seed99,full,1
244,766404,-0.005720797023968771,127.64161193370819,0.05644495540764183,0.0030891835267539136,35.9850004863739,0.0,0.0,4.608695652173913,4.142857142857143,35.9850004863739,,,,,,,cuda,ppo_lstm_seed99,full,1
245,769545,-0.00603067634801846,135.90812015533447,0.057660070015117526,0.010342049172322731,39.34000045776367,0.0,0.0,4.35,3.7037037037037037,39.34000045776367,,,,,,,cuda,ppo_lstm_seed99,full,1
246,772686,-8.722916027181782e-05,154.6518416404724,0.05324566434137523,0.007387177960481495,42.405000839233395,0.0,0.0,4.592592592592593,3.239130434782609,42.405000839233395,,,,,,,cuda,ppo_lstm_seed99,full,1
247,775827,0.002358046406698122,113.48413753509521,0.046088776376564056,0.009491404387517832,35.78500056266785,0.0,0.0,4.777777777777778,3.391304347826087,35.78500056266785,,,,,,,cuda,ppo_lstm_seed99,full,1
248,778968,-0.0007951777806738392,99.89003264904022,0.04220145579893142,0.0034473497289582156,42.72500067710877,0.0,0.0,4.724137931034483,4.1568627450980395,42.72500067710877,,,,,,,cuda,ppo_lstm_seed99,full,1
249,782109,-0.007707229407969862,118.36276149749756,0.039384813338983804,0.002551934197981609,34.32500044822693,0.0,0.0,4.5,3.723404255319149,34.32500044822693,,,,,,,cuda,ppo_lstm_seed99,full,1
250,785250,0.005593624780885875,131.50706911087036,0.04572936682961881,0.003895057445333805,44.04000088691711,0.0,0.0,4.285714285714286,3.340909090909091,44.04000088691711,,,,,,,cuda,ppo_lstm_seed99,full,1
251,788391,0.002908116643084213,109.54820680618286,0.03972103702835739,0.0024176218576030806,34.24500042915344,0.0,0.0,4.6,3.9318181818181817,34.24500042915344,,,,,,,cuda,ppo_lstm_seed99,full,1
252,791532,-0.005937440553680062,106.28879833221436,0.03736267058411613,0.005820200811285758,40.235000667572024,0.0,0.0,4.28,4.045454545454546,40.235000667572024,,,,,,,cuda,ppo_lstm_seed99,full,1
253,794673,-0.00047286545122915413,160.9273431301117,0.049654076574370265,0.014416189689654857,37.19000076770782,0.0,0.0,4.375,3.2058823529411766,37.19000076770782,,,,,,,cuda,ppo_lstm_seed99,full,1
